Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 9, 2015",40502812,"$20,775",15.61%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,708 / month",11.02%,2 years ,298xx,N/a,N/a,N/a,Machine Technician,N/a,660-664,0,12/1996,$0.00,15,0,18,48,"$20,915.00",2,67.70%,82,2,n/a
"February 9, 2015",40502820,"$24,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,858 / month",16.74%,9 years ,113xx,N/a,N/a,N/a,Mental Health Unit Chief,N/a,755-759,0,10/1994,$0.00,10,0,19,n/a,"$30,814.00",0,46.60%,n/a,0,n/a
"February 9, 2015",40511658,"$28,000",8.18%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$11,667 / month",3.51%,1 year ,410xx,N/a,N/a,N/a,Technical Advisor,N/a,730-734,0,04/2000,$0.00,19,0,41,65,"$12,523.00",0,14.30%,n/a,0,65
"February 9, 2015",40511889,"$20,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,371 / month",11.39%,7 years ,189xx,N/a,N/a,N/a,Manager,N/a,720-724,0,10/2000,$0.00,6,0,23,n/a,"$18,585.00",0,98.30%,n/a,0,n/a
"February 9, 2015",40522902,"$28,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,750 / month",11.56%,10+ years ,212xx,N/a,N/a,N/a,research nurse coordinator,N/a,705-709,0,10/1975,$0.00,13,0,29,n/a,"$30,652.00",0,46.20%,n/a,2,n/a
"February 9, 2015",40523404,"$26,375",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,583 / month",14.69%,< 1 year ,940xx,N/a,N/a,N/a,CHEF,N/a,690-694,0,06/2006,$0.00,13,0,23,63,"$11,308.00",0,57.10%,n/a,1,n/a
"February 9, 2015",40523545,"$16,000",18.25%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,667 / month",25.46%,6 years ,330xx,N/a,N/a,N/a,Player,N/a,680-684,0,01/2005,$0.00,8,0,14,n/a,"$8,717.00",0,65.50%,n/a,1,n/a
"February 9, 2015",40530610,"$25,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$11,500 / month",13.30%,7 years ,463xx,N/a,N/a,N/a,Sales Consultant,N/a,740-744,0,07/1994,$0.00,16,0,33,n/a,"$42,036.00",0,50.10%,n/a,0,n/a
"February 9, 2015",40550252,"$14,400",14.65%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",27.21%,1 year ,921xx,N/a,N/a,N/a,Information Resources Manager,N/a,680-684,0,03/2008,$0.00,9,0,11,n/a,"$16,719.00",0,50.80%,n/a,1,n/a
"February 9, 2015",40552728,"$12,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,917 / month",16.49%,10+ years ,100xx,N/a,N/a,N/a,Vice President,N/a,735-739,0,06/1988,$0.00,20,0,33,n/a,"$6,399.00",0,10.70%,n/a,0,n/a
"February 9, 2015",40562851,"$35,000",13.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$9,583 / month",19.62%,10+ years ,302xx,N/a,N/a,N/a,Contracting Officer,N/a,700-704,0,11/1990,$0.00,19,1,36,9,"$39,102.00",0,43.30%,n/a,1,9
"February 9, 2015",40563255,"$35,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",14.31%,< 1 year ,331xx,N/a,N/a,N/a,President of Development,N/a,710-714,0,01/1980,$0.00,14,0,32,n/a,"$43,049.00",0,40.30%,n/a,0,n/a
"February 9, 2015",40564285,"$28,000",16.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",30.27%,4 years ,151xx,N/a,N/a,N/a,Principal Engineer,N/a,670-674,0,06/2001,$0.00,17,5,50,10,"$36,447.00",0,87.60%,n/a,0,20
"February 9, 2015",40570153,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,167 / month",9.02%,9 years ,953xx,N/a,N/a,N/a,RN,N/a,680-684,0,02/2005,$0.00,6,0,18,25,"$7,749.00",0,29.10%,n/a,0,25
"February 9, 2015",40570255,"$12,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",18.12%,n/a,263xx,N/a,N/a,N/a,n/a,N/a,695-699,0,05/1998,$0.00,20,0,28,n/a,"$23,483.00",0,32.30%,n/a,2,n/a
"February 9, 2015",40571248,"$20,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,167 / month",10.04%,7 years ,303xx,N/a,N/a,N/a,Sr. Staff Professional Development Admin,N/a,700-704,0,01/1984,$0.00,10,0,26,32,"$21,394.00",0,60.60%,n/a,0,32
"February 9, 2015",40571485,"$14,200",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,917 / month",16.88%,6 years ,255xx,N/a,N/a,N/a,Assistant Professor,N/a,715-719,0,01/1974,$0.00,18,0,34,33,"$22,826.00",1,36.80%,73,2,33
"February 9, 2015",40571876,"$20,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",27.17%,5 years ,761xx,N/a,N/a,N/a,RN Case Manager,N/a,725-729,0,12/2001,$0.00,16,0,41,48,"$7,198.00",0,33.00%,n/a,0,n/a
"February 9, 2015",40572269,"$28,000",8.18%,1.00%,Five years after issuance,Five years after issuance,OWN,"$9,417 / month",29.29%,8 years ,563xx,N/a,N/a,N/a,"Land Surveyor, Vice President",N/a,725-729,0,09/1995,$0.00,13,0,48,n/a,"$57,392.00",0,74.40%,n/a,0,n/a
"February 9, 2015",40572316,"$28,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,917 / month",33.02%,10+ years ,320xx,N/a,N/a,N/a,Supervisor,N/a,695-699,0,05/1996,$0.00,21,0,58,n/a,"$68,572.00",0,82.70%,n/a,1,n/a
"February 9, 2015",40572496,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",9.54%,2 years ,782xx,N/a,N/a,N/a,technician,N/a,710-714,0,04/1996,$0.00,7,1,24,16,"$10,947.00",0,58.50%,n/a,0,16
"February 9, 2015",40582653,"$14,000",12.69%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,000 / month",34.20%,10+ years ,430xx,N/a,N/a,N/a,Retail Operations,N/a,675-679,0,10/2001,$0.00,6,0,33,n/a,"$9,163.00",1,82.00%,46,3,42
"February 9, 2015",40584343,"$27,975",17.57%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,667 / month",38.00%,9 years ,148xx,N/a,N/a,N/a,route sales rep,N/a,665-669,0,11/1996,$0.00,18,0,36,25,"$28,524.00",0,91.70%,n/a,1,25
"February 9, 2015",40593445,"$24,000",11.53%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",20.76%,5 years ,640xx,N/a,N/a,N/a,Senior Estimator / Project Manager,N/a,700-704,0,02/1985,$0.00,17,0,40,55,"$15,358.00",0,34.50%,n/a,0,57
"February 9, 2015",40593606,"$8,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,000 / month",19.26%,10+ years ,784xx,N/a,N/a,N/a,family service counselor,N/a,660-664,0,07/2003,$0.00,16,2,26,12,"$23,350.00",0,67.90%,n/a,0,n/a
"February 9, 2015",40600741,"$35,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$14,583 / month",6.08%,< 1 year ,100xx,N/a,N/a,N/a,Owner,N/a,675-679,0,08/1987,$0.00,7,0,24,41,"$21,377.00",0,54.10%,n/a,0,48
"February 9, 2015",40601567,"$11,500",9.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$4,687 / month",27.74%,n/a,763xx,N/a,N/a,N/a,n/a,N/a,675-679,0,10/1990,$0.00,5,0,21,n/a,"$9,245.00",0,51.40%,n/a,1,n/a
"February 9, 2015",40601891,"$20,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",11.12%,10+ years ,950xx,N/a,N/a,N/a,Monitor tech,N/a,675-679,0,06/1994,$0.00,17,0,34,72,"$18,027.00",0,38.90%,n/a,2,72
"February 9, 2015",40620130,"$18,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,333 / month",30.63%,n/a,760xx,N/a,N/a,N/a,n/a,N/a,710-714,0,12/1991,$0.00,14,0,26,n/a,"$14,501.00",0,36.50%,n/a,1,n/a
"February 9, 2015",40620160,"$6,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,607 / month",22.65%,n/a,906xx,N/a,N/a,N/a,n/a,N/a,685-689,0,07/1990,$0.00,6,0,11,n/a,"$11,238.00",0,70.20%,n/a,0,n/a
"February 9, 2015",40634256,"$20,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",22.60%,6 years ,189xx,N/a,N/a,N/a,Sales Engineer,N/a,675-679,0,06/1999,$0.00,11,0,30,55,"$26,237.00",0,65.80%,n/a,1,55
"February 9, 2015",40634352,"$12,325",18.25%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,500 / month",36.64%,< 1 year ,215xx,N/a,N/a,N/a,Patrolman,N/a,660-664,0,07/1992,$0.00,6,1,28,16,"$1,964.00",0,32.70%,n/a,0,24
"February 9, 2015",40634557,"$35,000",8.18%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,500 / month",28.09%,2 years ,604xx,N/a,N/a,N/a,President,N/a,680-684,0,05/2000,$0.00,26,0,45,n/a,"$112,929.00",0,71.10%,n/a,1,n/a
"February 9, 2015",40634684,"$30,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",15.74%,10+ years ,711xx,N/a,N/a,N/a,Prepress assistant,N/a,680-684,0,11/2000,$0.00,16,0,27,n/a,"$33,429.00",0,41.20%,n/a,0,n/a
"February 9, 2015",40644531,"$19,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,250 / month",28.84%,8 years ,027xx,N/a,N/a,N/a,manager,N/a,660-664,0,03/2004,$0.00,14,1,34,5,"$16,868.00",0,70.30%,n/a,1,n/a
"February 9, 2015",40644537,"$24,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$12,500 / month",12.05%,3 years ,365xx,N/a,N/a,N/a,Managing Member,N/a,695-699,0,12/1994,$0.00,18,1,52,14,"$42,830.00",0,54.10%,n/a,1,n/a
"February 9, 2015",40654560,"$6,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,833 / month",23.03%,10+ years ,117xx,N/a,N/a,N/a,manager,N/a,695-699,0,05/1994,$0.00,15,0,29,44,"$28,251.00",0,32.00%,n/a,1,n/a
"February 9, 2015",40654592,"$12,000",11.53%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,324 / month",21.99%,4 years ,633xx,N/a,N/a,N/a,Graphic Designer,N/a,670-674,0,12/1990,$0.00,7,0,27,30,"$12,568.00",0,76.60%,n/a,0,30
"February 9, 2015",40654602,"$23,800",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",28.48%,10+ years ,989xx,N/a,N/a,N/a,Counselor,N/a,685-689,0,12/1997,$0.00,16,1,24,10,"$13,202.00",0,38.90%,n/a,0,n/a
"February 9, 2015",40664631,"$24,350",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",29.12%,1 year ,601xx,N/a,N/a,N/a,Customer Service Team Lead,N/a,675-679,0,07/2000,$0.00,20,4,39,12,"$23,156.00",0,83.60%,n/a,0,13
"February 9, 2015",40664821,"$9,600",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$2,500 / month",26.84%,8 years ,331xx,N/a,N/a,N/a,Member service rep,N/a,720-724,0,07/2003,$0.00,12,0,23,n/a,"$9,539.00",0,32.80%,n/a,0,n/a
"February 9, 2015",40664828,"$6,325",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,917 / month",13.10%,8 years ,483xx,N/a,N/a,N/a,Iventory Control Specialist,N/a,715-719,0,08/2004,$0.00,8,0,19,77,"$5,040.00",0,35.20%,n/a,1,80
"February 9, 2015",40664864,"$9,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,000 / month",10.61%,3 years ,201xx,N/a,N/a,N/a,Operations Analyst,N/a,675-679,0,04/2003,$0.00,9,1,28,4,"$11,069.00",0,49.00%,n/a,1,n/a
"February 9, 2015",40664885,"$9,200",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",28.85%,2 years ,770xx,N/a,N/a,N/a,Nurse ,N/a,740-744,0,05/2007,$0.00,15,0,19,n/a,"$9,903.00",0,22.30%,n/a,0,n/a
"February 9, 2015",40664908,"$7,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,700 / month",18.73%,2 years ,064xx,N/a,N/a,N/a,Sales Consultant,N/a,695-699,0,10/2007,$0.00,19,3,36,18,"$3,625.00",0,48.30%,n/a,0,n/a
"February 9, 2015",40664925,"$30,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$25,000 / month",5.22%,7 years ,890xx,N/a,N/a,N/a,physician,N/a,720-724,0,12/1997,$0.00,8,0,16,n/a,"$6,034.00",3,43.10%,55,2,n/a
"February 9, 2015",40664937,"$21,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,750 / month",23.25%,2 years ,240xx,N/a,N/a,N/a,Supervisor,N/a,695-699,0,12/1998,$0.00,4,1,32,6,"$22,548.00",0,78.80%,n/a,0,n/a
"February 9, 2015",40665030,"$15,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",8.81%,2 years ,787xx,N/a,N/a,N/a,Marketing Specialist,N/a,675-679,0,11/2006,$0.00,19,1,29,12,"$13,763.00",0,56.60%,n/a,0,n/a
"February 9, 2015",40665105,"$10,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,750 / month",21.45%,5 years ,920xx,N/a,N/a,N/a,PROGRAM MANAGER,N/a,700-704,0,02/2000,$0.00,13,3,33,12,"$7,578.00",1,47.10%,89,3,24
"February 9, 2015",40674325,"$12,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,917 / month",14.87%,< 1 year ,950xx,N/a,N/a,N/a,Superintendent,N/a,765-769,0,07/1999,$0.00,6,0,11,n/a,"$17,665.00",0,29.00%,n/a,1,n/a
"February 9, 2015",40674657,"$21,000",12.29%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,417 / month",10.84%,1 year ,278xx,N/a,N/a,N/a,Dentist,N/a,690-694,0,06/1991,$0.00,7,0,30,80,"$12,748.00",0,62.00%,n/a,3,86
"February 9, 2015",40674673,"$30,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,167 / month",26.42%,10+ years ,331xx,N/a,N/a,N/a,PRESIDENT,N/a,675-679,0,01/2004,$0.00,12,0,16,42,"$25,714.00",0,65.90%,n/a,0,n/a
"February 9, 2015",40674684,"$20,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,000 / month",7.28%,n/a,370xx,N/a,N/a,N/a,n/a,N/a,805-809,0,03/1981,$0.00,11,0,36,n/a,"$4,862.00",0,5.60%,n/a,1,n/a
"February 9, 2015",40674710,"$16,000",10.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,000 / month",13.74%,5 years ,983xx,N/a,N/a,N/a,millwrite,N/a,665-669,0,03/2003,$0.00,10,0,20,31,"$12,730.00",0,45.00%,n/a,0,31
"February 9, 2015",40674722,"$19,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,083 / month",4.29%,n/a,921xx,N/a,N/a,N/a,n/a,N/a,660-664,0,09/1995,$0.00,3,0,6,54,"$16,856.00",0,53.50%,n/a,0,54
"February 9, 2015",40674740,"$15,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,482 / month",20.96%,n/a,350xx,N/a,N/a,N/a,n/a,N/a,660-664,0,05/1992,$0.00,8,1,18,19,"$14,726.00",0,70.50%,n/a,0,n/a
"February 9, 2015",40674741,"$16,000",9.17%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,000 / month",7.06%,< 1 year ,114xx,N/a,N/a,N/a,Hair Stylist,N/a,765-769,0,03/1987,$0.00,10,1,18,17,$84.00,0,0.30%,n/a,0,n/a
"February 9, 2015",40684123,"$21,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,667 / month",22.52%,10+ years ,446xx,N/a,N/a,N/a,Commercial Banker,N/a,730-734,0,04/1993,$0.00,17,0,33,54,"$45,076.00",0,40.00%,n/a,0,n/a
"February 9, 2015",40684573,"$11,000",10.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,917 / month",29.76%,2 years ,890xx,N/a,N/a,N/a,Formen,N/a,680-684,0,05/1999,$0.00,12,0,15,25,"$16,816.00",0,21.20%,n/a,1,n/a
"February 9, 2015",40684600,"$20,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$7,000 / month",15.86%,4 years ,074xx,N/a,N/a,N/a,Sales Manager,N/a,700-704,0,06/1982,$0.00,8,0,11,n/a,"$45,471.00",0,69.50%,n/a,0,n/a
"February 9, 2015",40684610,"$16,000",16.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,750 / month",32.46%,7 years ,913xx,N/a,N/a,N/a,Sales Manager,N/a,670-674,0,05/2006,$0.00,16,0,23,46,"$16,593.00",0,56.40%,n/a,1,46
"February 9, 2015",40684723,"$11,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$12,917 / month",11.13%,10+ years ,109xx,N/a,N/a,N/a,Planner,N/a,675-679,0,06/1992,$0.00,13,4,35,22,"$42,842.00",1,42.30%,59,0,22
"February 9, 2015",40684783,"$26,000",8.18%,1.00%,Five years after issuance,Five years after issuance,OWN,"$6,000 / month",29.80%,10+ years ,212xx,N/a,N/a,N/a,Regulatory Analyst,N/a,735-739,0,03/1978,$0.00,7,0,14,28,"$30,280.00",0,85.30%,n/a,0,n/a
"February 9, 2015",40684886,"$28,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",32.47%,10+ years ,134xx,N/a,N/a,N/a,toll collector,N/a,735-739,0,08/1993,$0.00,26,0,46,n/a,"$34,757.00",0,32.00%,n/a,1,n/a
"February 9, 2015",40684888,"$7,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,417 / month",19.18%,3 years ,111xx,N/a,N/a,N/a,Vice President,N/a,695-699,0,12/1975,$0.00,14,1,24,11,"$15,299.00",0,34.70%,n/a,0,n/a
"February 9, 2015",40684898,"$18,425",9.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,370 / month",29.29%,10+ years ,231xx,N/a,N/a,N/a,Assistant Director & Instructor,N/a,735-739,0,09/1993,$0.00,9,0,15,n/a,"$21,689.00",0,79.40%,n/a,0,n/a
"February 9, 2015",40694351,"$31,175",13.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",15.21%,10+ years ,379xx,N/a,N/a,N/a,Outside sales rep.,N/a,705-709,0,02/2000,$0.00,10,0,45,n/a,"$30,471.00",0,65.80%,n/a,0,n/a
"February 9, 2015",40715391,"$12,000",9.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,333 / month",35.03%,< 1 year ,151xx,N/a,N/a,N/a,payroll administrator,N/a,690-694,0,01/2001,$0.00,24,0,36,32,"$13,866.00",1,25.50%,117,0,41
"February 9, 2015",40715708,"$14,500",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,897 / month",21.94%,< 1 year ,764xx,N/a,N/a,N/a,Network Engineer,N/a,695-699,0,11/2007,$0.00,18,1,23,14,"$15,449.00",0,44.40%,n/a,0,n/a
"February 9, 2015",40715744,"$20,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",13.57%,1 year ,272xx,N/a,N/a,N/a,Asst. VP for Student Life,N/a,745-749,0,10/1991,$0.00,9,0,22,n/a,"$17,057.00",0,42.30%,n/a,0,n/a
"February 9, 2015",40715753,"$11,100",19.52%,1.00%,Five years after issuance,Five years after issuance,OWN,"$2,575 / month",10.91%,9 years ,883xx,N/a,N/a,N/a,Deputy Clerk/Image Technician,N/a,705-709,0,10/1982,$0.00,8,0,9,n/a,"$9,674.00",1,33.80%,78,0,n/a
"February 9, 2015",40726235,"$8,400",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,333 / month",13.62%,10+ years ,751xx,N/a,N/a,N/a,RN,N/a,670-674,0,07/1985,$0.00,8,0,16,n/a,"$27,168.00",0,76.50%,n/a,0,n/a
"February 9, 2015",40726243,"$6,400",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,250 / month",8.00%,10+ years ,851xx,N/a,N/a,N/a,Electronic Tech,N/a,700-704,0,05/1991,$0.00,7,0,26,24,"$8,248.00",0,39.70%,n/a,0,24
"February 9, 2015",40726330,"$15,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",10.97%,10+ years ,430xx,N/a,N/a,N/a,OWNER,N/a,715-719,0,10/1986,$0.00,5,0,21,33,"$9,916.00",0,78.10%,n/a,1,n/a
"February 9, 2015",40726527,"$13,000",10.99%,1.00%,Five years after issuance,Five years after issuance,OWN,"$5,000 / month",17.18%,1 year ,775xx,N/a,N/a,N/a,Oil Inspector,N/a,700-704,0,03/2000,$0.00,8,0,24,n/a,"$18,207.00",0,75.90%,n/a,0,n/a
"February 9, 2015",40736140,"$31,200",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,417 / month",21.13%,10+ years ,770xx,N/a,N/a,N/a,Manager,N/a,700-704,0,08/2000,$0.00,7,1,22,8,"$27,191.00",0,70.40%,n/a,0,n/a
"February 9, 2015",40736648,"$28,000",9.17%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,500 / month",27.89%,10+ years ,234xx,N/a,N/a,N/a,Production Manager,N/a,720-724,0,08/1987,$0.00,15,0,36,n/a,"$16,970.00",0,36.90%,n/a,1,n/a
"February 9, 2015",40736938,"$15,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,417 / month",20.22%,6 years ,559xx,N/a,N/a,N/a,Rn,N/a,665-669,0,06/2004,$0.00,14,1,40,7,"$15,974.00",0,77.20%,n/a,1,7
"February 9, 2015",40737171,"$13,300",19.52%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,917 / month",34.02%,3 years ,751xx,N/a,N/a,N/a,collector II,N/a,675-679,0,06/2000,$0.00,8,0,16,n/a,"$15,686.00",0,95.10%,n/a,1,n/a
"February 9, 2015",40737173,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",4.59%,10+ years ,113xx,N/a,N/a,N/a,Executive,N/a,700-704,0,01/1996,$0.00,13,0,26,n/a,"$15,687.00",1,39.80%,112,1,n/a
"February 9, 2015",40737200,"$23,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",23.24%,3 years ,076xx,N/a,N/a,N/a,Registered Nurse,N/a,710-714,0,11/2000,$0.00,19,1,50,7,"$25,278.00",0,32.20%,n/a,0,n/a
"February 9, 2015",40737288,"$8,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,442 / month",16.89%,10+ years ,328xx,N/a,N/a,N/a,Information Assurance Engineer,N/a,670-674,0,09/2003,$0.00,13,1,26,5,"$9,761.00",0,48.80%,n/a,0,5
"February 9, 2015",40737291,"$6,000",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$1,964 / month",23.07%,2 years ,395xx,N/a,N/a,N/a,groundsman/trimmer,N/a,680-684,0,08/2002,$0.00,8,1,15,23,"$5,073.00",0,44.90%,n/a,0,24
"February 9, 2015",40737305,"$9,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,292 / month",17.31%,7 years ,330xx,N/a,N/a,N/a,Associate Traffic Engineer,N/a,710-714,0,12/2001,$0.00,5,0,16,n/a,"$7,829.00",0,82.40%,n/a,0,n/a
"February 9, 2015",40737413,"$8,300",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",8.74%,2 years ,341xx,N/a,N/a,N/a,CEO,N/a,735-739,0,07/1999,$0.00,7,0,19,n/a,"$26,525.00",0,69.50%,n/a,0,n/a
"February 9, 2015",40737427,"$25,000",14.65%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,717 / month",21.25%,n/a,073xx,N/a,N/a,N/a,n/a,N/a,710-714,0,03/1967,$0.00,5,0,10,n/a,"$86,849.00",0,89.40%,n/a,1,n/a
"February 9, 2015",40737432,"$28,000",8.18%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,167 / month",16.19%,8 years ,344xx,N/a,N/a,N/a,Veterans Services Officer,N/a,715-719,0,06/1988,$0.00,10,0,22,n/a,"$24,009.00",0,58.70%,n/a,0,n/a
"February 9, 2015",40737472,"$20,000",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",15.36%,< 1 year ,301xx,N/a,N/a,N/a,Front End Web Developer,N/a,710-714,0,09/2002,$0.00,13,1,26,13,"$11,505.00",0,37.80%,n/a,0,n/a
