Series of Member Payment Dependent Notes,Maximum aggregate principal amount of Notes offered,Aggregate principal amount of Notes sold,Stated interest rate,Service Charge,Sale and Original Issue Date,Initial maturity,Final maturity,Amount of corresponding loan funded by Lending Club,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months
40147660,"$6,600","$6,600",15.59%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$2,917 / month",27.02%,2 years ,208xx,N/a,N/a,N/a,management assistant,N/a,665-669,0,04/2005,$0.00,7,0,14,50,"$3,842.00",0,57.30%,n/a,1
40147686,"$9,600","$9,600",12.39%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$5,000 / month",24.18%,10+ years ,993xx,N/a,N/a,N/a,Tech and Valve Tech,N/a,705-709,0,01/1990,$0.00,7,0,16,n/a,"$2,450.00",2,35.50%,12,0
40147879,"$13,225","$13,225",19.24%,1.00%,"January 27, 2015","February 9, 2018","February 9, 2020",$0,MORTGAGE,"$5,000 / month",25.76%,10+ years ,236xx,N/a,N/a,N/a,Tool Keeper,N/a,660-664,0,04/2001,$0.00,19,0,28,n/a,"$19,525.00",0,53.20%,n/a,1
40157198,"$35,000","$35,000",9.49%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$29,167 / month",8.97%,10+ years ,286xx,N/a,N/a,N/a,"VP, IT Operations",N/a,715-719,0,04/1990,$0.00,14,0,37,n/a,"$61,030.00",0,80.00%,n/a,1
40157209,"$3,600","$3,600",6.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$10,833 / month",20.74%,10+ years ,919xx,N/a,N/a,N/a,Chf Audio Engr/Radio Producer,N/a,715-719,0,03/1973,$0.00,15,0,37,33,"$103,436.00",0,61.20%,n/a,0
40157290,"$10,000","$10,000",14.31%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,OWN,"$4,125 / month",25.28%,3 years ,480xx,N/a,N/a,N/a,Resource Advisor,N/a,670-674,0,10/2002,$0.00,25,2,36,12,"$11,542.00",0,53.40%,n/a,1
40157360,"$20,125","$20,125",25.57%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,OWN,"$4,417 / month",23.14%,10+ years ,967xx,N/a,N/a,N/a,Social Service Assistant,N/a,710-714,0,04/1996,$0.00,8,0,14,n/a,"$21,306.00",0,90.70%,n/a,0
40157424,"$15,000","$15,000",9.49%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$5,030 / month",17.74%,1 year ,165xx,N/a,N/a,N/a,Assistant Professor,N/a,705-709,0,05/1984,$0.00,10,1,20,22,"$19,052.00",0,59.70%,n/a,1
40157469,"$5,000","$5,000",13.66%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$3,333 / month",6.39%,< 1 year ,551xx,N/a,N/a,N/a,operation  clerk,N/a,660-664,0,02/2010,$0.00,9,0,13,n/a,"$4,811.00",0,54.70%,n/a,0
40157476,"$9,000","$9,000",7.49%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$4,000 / month",33.10%,3 years ,117xx,N/a,N/a,N/a,Graphic Designer,N/a,765-769,0,09/2003,$0.00,18,0,23,n/a,"$5,820.00",0,17.60%,n/a,0
40157481,"$20,000","$20,000",12.99%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$7,750 / month",19.20%,10+ years ,559xx,N/a,N/a,N/a,Registered Nurse Supervisor,N/a,685-689,0,09/1999,$0.00,12,0,27,n/a,"$20,337.00",0,77.30%,n/a,1
40157620,"$12,000","$12,000",16.49%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,RENT,"$5,333 / month",7.84%,< 1 year ,902xx,N/a,N/a,N/a,Background Actor,N/a,695-699,0,02/2007,$0.00,3,0,11,n/a,"$19,836.00",0,94.50%,n/a,0
40158025,"$25,000","$25,000",12.99%,1.00%,"January 27, 2015","February 9, 2018","February 9, 2020",$0,MORTGAGE,"$7,167 / month",28.88%,10+ years ,217xx,N/a,N/a,N/a,National RIS Administrator,N/a,725-729,0,10/1996,$0.00,34,0,56,n/a,"$27,468.00",0,31.60%,n/a,1
40167158,"$22,675","$22,675",17.86%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$4,000 / month",24.93%,3 years ,453xx,N/a,N/a,N/a,RN,N/a,660-664,0,09/2000,$0.00,13,0,33,n/a,"$19,411.00",1,89.00%,75,0
40167175,"$32,000","$32,000",20.99%,1.00%,"January 26, 2015","February 6, 2020","February 6, 2020",$0,MORTGAGE,"$16,667 / month",9.66%,3 years ,925xx,N/a,N/a,N/a,SALES MANAGER,N/a,705-709,0,04/1995,$0.00,20,0,33,n/a,"$9,253.00",0,29.00%,n/a,1
40167220,"$11,975","$11,975",21.99%,1.00%,"January 27, 2015","February 6, 2020","February 6, 2020",$0,OWN,"$2,383 / month",35.75%,7 years ,305xx,N/a,N/a,N/a,Senior Tax Clerk,N/a,660-664,0,02/2006,$0.00,12,0,16,33,"$18,907.00",0,87.10%,n/a,0
40167241,"$5,500","$5,500",12.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$3,333 / month",18.54%,2 years ,370xx,N/a,N/a,N/a,Front Office Manager,N/a,670-674,0,01/2007,$0.00,8,0,11,83,"$2,916.00",1,35.60%,28,0
40167280,"$20,000","$20,000",7.49%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$10,000 / month",17.45%,10+ years ,907xx,N/a,N/a,N/a,Director,N/a,700-704,0,08/2002,$0.00,11,2,30,5,"$18,210.00",0,91.50%,n/a,0
40167286,"$4,000","$4,000",13.66%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$3,083 / month",22.02%,10+ years ,487xx,N/a,N/a,N/a,Member service,N/a,760-764,0,02/2004,$0.00,16,0,23,n/a,"$5,358.00",0,24.70%,n/a,1
40167385,"$10,000","$10,000",13.66%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$3,333 / month",37.57%,10+ years ,378xx,N/a,N/a,N/a,service tech,N/a,675-679,0,07/1991,$0.00,10,2,41,19,"$3,225.00",0,34.30%,n/a,2
40167504,"$15,000","$15,000",11.44%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$5,417 / month",18.65%,10+ years ,601xx,N/a,N/a,N/a,Transportation supervisor,N/a,695-699,0,12/1995,$0.00,10,0,18,n/a,"$17,313.00",0,50.50%,n/a,0
40167766,"$10,000","$10,000",17.14%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,MORTGAGE,"$6,250 / month",8.73%,4 years ,333xx,N/a,N/a,N/a,Sales,N/a,680-684,0,12/1993,$0.00,4,0,11,39,"$6,113.00",0,34.90%,n/a,0
40177118,"$23,700","$23,700",18.54%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$7,333 / month",29.80%,3 years ,330xx,N/a,N/a,N/a,Director of IT,N/a,700-704,0,10/2006,$0.00,23,0,40,n/a,"$7,296.00",1,24.60%,67,2
40177198,"$14,000","$14,000",11.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$3,333 / month",27.08%,4 years ,431xx,N/a,N/a,N/a,Manager,N/a,670-674,0,10/2010,$0.00,14,0,18,29,"$8,366.00",0,58.50%,n/a,1
40177309,"$9,000","$9,000",8.67%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$5,417 / month",19.39%,10+ years ,198xx,N/a,N/a,N/a,Electrician Foreman ,N/a,735-739,0,06/1995,$0.00,13,0,27,n/a,"$21,432.00",0,48.20%,n/a,0
40177341,"$5,000","$5,000",13.66%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$2,000 / month",20.90%,3 years ,481xx,N/a,N/a,N/a,quality,N/a,665-669,0,09/2001,$0.00,10,0,27,n/a,"$6,034.00",1,52.10%,93,0
40177394,"$10,075","$10,075",17.86%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$7,083 / month",29.06%,10+ years ,750xx,N/a,N/a,N/a,Computer Tech,N/a,705-709,0,03/1986,$0.00,20,0,46,n/a,"$23,830.00",0,66.20%,n/a,2
40177580,"$8,000","$8,000",11.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,OWN,"$5,000 / month",20.52%,10+ years ,391xx,N/a,N/a,N/a,Security Officer ,N/a,660-664,0,06/2000,$0.00,14,0,32,79,"$8,958.00",1,32.20%,5,1
40177667,"$13,200","$13,200",8.67%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$4,708 / month",19.69%,< 1 year ,731xx,N/a,N/a,N/a,Instructor/Teacher,N/a,710-714,0,07/2001,$0.00,15,0,21,47,"$13,683.00",0,39.30%,n/a,0
40177758,"$20,975","$20,975",19.24%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,RENT,"$4,167 / month",24.66%,7 years ,452xx,N/a,N/a,N/a,Registered Sanitarian,N/a,675-679,0,02/2001,$0.00,9,0,31,28,"$22,093.00",0,75.90%,n/a,1
40177761,"$16,000","$16,000",8.67%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$8,333 / month",12.02%,7 years ,641xx,N/a,N/a,N/a,service,N/a,715-719,0,08/1991,$0.00,10,0,21,n/a,"$6,707.00",1,48.30%,111,0
40177795,"$9,000","$9,000",15.99%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$3,583 / month",23.44%,4 years ,959xx,N/a,N/a,N/a,Phlebotomist,N/a,675-679,0,01/2010,$0.00,11,0,18,n/a,"$9,729.00",0,67.60%,n/a,3
40177849,"$6,075","$6,075",15.99%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$3,083 / month",31.07%,3 years ,922xx,N/a,N/a,N/a,Drafter,N/a,695-699,0,07/1995,$0.00,9,0,27,77,"$8,967.00",0,35.70%,n/a,1
40178038,"$3,000","$3,000",15.59%,1.00%,"January 27, 2015","February 9, 2018","February 9, 2020",$0,RENT,"$2,667 / month",25.48%,< 1 year ,953xx,N/a,N/a,N/a,Accounting/Purchaser/Estimator,N/a,675-679,0,10/2004,$0.00,6,0,11,n/a,"$11,809.00",0,54.90%,n/a,0
40187287,"$4,275","$4,275",22.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$2,500 / month",22.20%,3 years ,123xx,N/a,N/a,N/a,maintenance tech,N/a,670-674,0,07/2008,$0.00,4,0,8,n/a,"$1,538.00",0,66.90%,n/a,0
40187328,"$12,000","$12,000",19.99%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$3,750 / month",18.48%,7 years ,750xx,N/a,N/a,N/a,Office manager,N/a,660-664,0,01/1994,$0.00,8,0,23,n/a,"$6,079.00",0,55.80%,n/a,1
40187383,"$11,950","$11,950",15.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$6,375 / month",23.84%,10+ years ,021xx,N/a,N/a,N/a,Director of Administration,N/a,685-689,0,06/1984,$0.00,11,0,13,n/a,"$15,122.00",0,75.60%,n/a,0
40187487,"$1,600","$1,600",11.44%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,OWN,"$2,500 / month",12.60%,5 years ,706xx,N/a,N/a,N/a,Medical Rep,N/a,680-684,0,03/1977,$0.00,8,1,21,n/a,"$3,564.00",1,35.00%,57,2
40187512,"$19,200","$19,200",12.39%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$10,250 / month",22.78%,4 years ,599xx,N/a,N/a,N/a,VP of Engineering,N/a,675-679,0,05/1994,$0.00,16,0,53,51,"$29,131.00",0,68.40%,n/a,2
40187584,"$10,975","$10,975",14.31%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$3,360 / month",19.94%,4 years ,891xx,N/a,N/a,N/a,Sr surgical technician ,N/a,700-704,0,08/1996,$0.00,13,2,26,23,"$10,386.00",0,59.70%,n/a,0
40187709,"$9,000","$9,000",12.39%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$2,917 / month",22.05%,10+ years ,442xx,N/a,N/a,N/a,Maintenance,N/a,695-699,0,11/2005,$0.00,8,0,14,n/a,"$6,987.00",0,30.50%,n/a,1
40187753,"$12,800","$12,800",9.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$7,083 / month",21.26%,10+ years ,600xx,N/a,N/a,N/a,Executive Director,N/a,670-674,0,04/1998,$0.00,19,0,37,49,"$21,529.00",0,72.70%,n/a,0
40187841,"$4,200","$4,200",12.39%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$2,083 / month",6.43%,< 1 year ,750xx,N/a,N/a,N/a,Account Coordinator,N/a,670-674,0,08/2009,$0.00,4,0,15,n/a,"$4,128.00",0,68.80%,n/a,0
40188161,"$3,200","$3,200",7.49%,1.00%,"January 27, 2015","February 9, 2018","February 9, 2020",$0,MORTGAGE,"$3,000 / month",17.37%,10+ years ,864xx,N/a,N/a,N/a,Human Resources Info Specialist,N/a,690-694,0,10/2001,$0.00,12,0,18,24,"$9,215.00",0,44.70%,n/a,0
40197134,"$35,000","$35,000",12.99%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$11,667 / month",11.92%,10+ years ,956xx,N/a,N/a,N/a,RN Manager,N/a,690-694,0,02/1988,$0.00,8,1,25,5,"$16,529.00",0,56.00%,n/a,0
40197151,"$18,000","$18,000",11.44%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$8,417 / month",10.84%,10+ years ,302xx,N/a,N/a,N/a,Supervisor,N/a,705-709,0,05/2003,$0.00,13,0,26,77,"$8,599.00",0,17.30%,n/a,1
40197213,"$8,325","$8,325",15.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$2,500 / month",38.52%,10+ years ,432xx,N/a,N/a,N/a,Lab tech,N/a,690-694,0,01/2002,$0.00,10,0,11,n/a,"$16,489.00",0,61.50%,n/a,0
40197323,"$14,975","$14,975",17.14%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,OWN,"$3,167 / month",29.15%,10+ years ,331xx,N/a,N/a,N/a,Middle school registrar,N/a,660-664,0,04/2000,$0.00,14,0,30,54,"$9,142.00",0,48.60%,n/a,1
40197359,"$4,000","$4,000",15.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$3,667 / month",16.18%,2 years ,210xx,N/a,N/a,N/a,Technician,N/a,675-679,0,08/2008,$0.00,8,0,20,34,"$2,865.00",0,63.70%,n/a,1
40197495,"$30,000","$30,000",19.99%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$6,167 / month",21.24%,10+ years ,191xx,N/a,N/a,N/a,Police Officer,N/a,690-694,0,09/1998,$0.00,9,0,28,31,"$23,182.00",0,84.90%,n/a,1
40197582,"$5,000","$5,000",12.39%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,OWN,"$3,333 / month",5.04%,< 1 year ,305xx,N/a,N/a,N/a,Therapy Director,N/a,700-704,0,03/2004,$0.00,12,0,20,64,"$10,547.00",0,75.30%,n/a,1
40197713,"$12,000","$12,000",9.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$3,333 / month",16.98%,1 year ,481xx,N/a,N/a,N/a,Feild Service Technician/Installer,N/a,700-704,0,09/1995,$0.00,7,0,26,27,"$9,461.00",0,37.40%,n/a,0
40207152,"$16,000","$16,000",13.66%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$4,832 / month",32.02%,8 years ,212xx,N/a,N/a,N/a,Auto Technician,N/a,705-709,0,02/2008,$0.00,17,0,26,n/a,"$25,535.00",0,51.90%,n/a,0
40207228,"$9,600","$9,600",9.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$5,000 / month",12.24%,7 years ,802xx,N/a,N/a,N/a,Senior Systems Administrator,N/a,665-669,0,11/1995,$0.00,5,0,19,n/a,"$3,124.00",1,56.80%,74,0
40207303,"$20,000","$20,000",12.99%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$4,333 / month",16.64%,n/a,617xx,N/a,N/a,N/a,n/a,N/a,750-754,0,03/1982,$0.00,6,0,23,n/a,"$14,848.00",0,59.40%,n/a,0
40207357,"$12,450","$12,450",21.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$3,000 / month",24.83%,10+ years ,480xx,N/a,N/a,N/a,biller,N/a,690-694,0,04/2002,$0.00,17,1,32,6,"$1,605.00",1,53.50%,91,0
40207361,"$12,000","$12,000",17.86%,1.00%,"January 26, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$4,083 / month",32.26%,10+ years ,300xx,N/a,N/a,N/a,Team Lead Patient Access,N/a,685-689,0,09/1998,$0.00,11,2,18,21,"$6,642.00",1,48.80%,73,1
40207470,"$8,400","$8,400",16.49%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$2,583 / month",25.28%,< 1 year ,713xx,N/a,N/a,N/a,Child Welfare  Specialist  ,N/a,690-694,0,02/2004,$0.00,7,0,19,73,"$5,744.00",0,44.90%,n/a,0
40207625,"$1,400","$1,400",13.66%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$4,500 / month",22.33%,2 years ,906xx,N/a,N/a,N/a,Education Coordinator,N/a,695-699,0,04/2003,$0.00,8,0,26,72,"$15,644.00",0,67.70%,n/a,1
40207637,"$15,000","$15,000",10.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,OWN,"$5,833 / month",16.30%,10+ years ,641xx,N/a,N/a,N/a,Mach. operator,N/a,705-709,0,03/1992,$0.00,15,0,26,n/a,"$21,704.00",0,56.70%,n/a,0
40207824,"$12,575","$12,575",21.99%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,MORTGAGE,"$7,500 / month",22.87%,1 year ,850xx,N/a,N/a,N/a,Director of Finance,N/a,670-674,0,05/1998,$0.00,11,1,25,23,"$11,646.00",0,73.20%,n/a,0
40217121,"$6,775","$6,775",15.99%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,OWN,"$1,500 / month",21.13%,< 1 year ,633xx,N/a,N/a,N/a,Sales,N/a,675-679,0,12/1972,$0.00,10,0,14,n/a,"$8,796.00",1,55.00%,115,1
40217408,"$12,000","$12,000",13.66%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$4,167 / month",10.12%,8 years ,852xx,N/a,N/a,N/a,Financial Services,N/a,665-669,0,10/1999,$0.00,13,5,21,14,"$7,084.00",0,52.90%,n/a,2
40217595,"$24,000","$24,000",11.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$4,942 / month",12.18%,10+ years ,756xx,N/a,N/a,N/a,letter carrier ,N/a,670-674,0,11/1998,$0.00,20,0,33,40,"$13,935.00",0,46.40%,n/a,1
40217630,"$10,500","$10,500",18.54%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,OWN,"$2,500 / month",33.08%,< 1 year ,604xx,N/a,N/a,N/a,Server,N/a,685-689,0,09/2003,$0.00,19,0,43,52,"$6,255.00",0,39.30%,n/a,2
40217636,"$6,000","$6,000",10.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$6,000 / month",17.75%,10+ years ,945xx,N/a,N/a,N/a,office manager,N/a,685-689,0,04/2006,$0.00,14,0,25,n/a,"$12,449.00",0,55.60%,n/a,1
40217709,"$24,800","$24,800",25.83%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,OWN,"$10,667 / month",14.79%,6 years ,355xx,N/a,N/a,N/a,Electrician ,N/a,665-669,0,07/2004,$0.00,18,0,34,27,"$4,818.00",1,42.60%,71,1
40217752,"$12,425","$12,425",15.59%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,MORTGAGE,"$4,667 / month",29.30%,< 1 year ,233xx,N/a,N/a,N/a,Truck Driver,N/a,660-664,0,12/1996,$0.00,10,0,36,60,"$6,322.00",2,63.90%,56,0
40217785,"$20,000","$20,000",10.49%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,MORTGAGE,"$5,417 / month",5.90%,8 years ,554xx,N/a,N/a,N/a,truck driver,N/a,660-664,0,11/1989,$0.00,8,1,17,19,"$7,292.00",0,34.20%,n/a,1
40227129,"$24,250","$24,250",15.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$6,150 / month",30.44%,4 years ,284xx,N/a,N/a,N/a,Engineer,N/a,685-689,0,04/2002,$0.00,8,0,19,n/a,"$34,647.00",0,100.10%,n/a,0
40227147,"$3,800","$3,800",6.99%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$6,000 / month",16.10%,10+ years ,981xx,N/a,N/a,N/a,Engineering Specialist,N/a,675-679,0,04/1996,$0.00,15,0,25,65,"$23,468.00",0,84.40%,n/a,0
40227207,"$10,000","$10,000",6.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$5,100 / month",16.45%,3 years ,350xx,N/a,N/a,N/a,Senior Associate,N/a,660-664,0,10/2001,$0.00,17,0,46,n/a,"$10,848.00",1,56.50%,38,2
40227298,"$11,500","$11,500",15.99%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$7,933 / month",13.48%,10+ years ,913xx,N/a,N/a,N/a,Solar Estimator ,N/a,670-674,0,04/2004,$0.00,9,1,17,11,"$5,337.00",0,41.70%,n/a,0
40227332,"$18,000","$18,000",13.66%,1.00%,"January 26, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$7,500 / month",16.60%,8 years ,786xx,N/a,N/a,N/a,Engineer,N/a,695-699,0,10/1984,$0.00,10,0,31,62,"$9,031.00",0,50.50%,n/a,0
40227355,"$19,350","$19,350",14.99%,1.00%,"January 26, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$5,069 / month",34.94%,10+ years ,212xx,N/a,N/a,N/a,Lead Customer Service Representative,N/a,700-704,0,07/2002,$0.00,15,0,37,25,"$16,681.00",0,76.20%,n/a,0
40227375,"$7,000","$7,000",11.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$9,000 / month",15.27%,7 years ,601xx,N/a,N/a,N/a,staff manager,N/a,665-669,0,10/2001,$0.00,14,0,44,61,"$8,518.00",1,30.20%,78,2
40227662,"$16,000","$16,000",21.99%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,MORTGAGE,"$6,875 / month",17.60%,2 years ,782xx,N/a,N/a,N/a,database developer,N/a,660-664,0,11/1999,$0.00,8,0,24,49,"$10,382.00",2,78.10%,77,1
40227664,"$1,500","$1,500",12.39%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,OWN,"$2,500 / month",29.48%,7 years ,597xx,N/a,N/a,N/a,server,N/a,660-664,0,11/2002,$0.00,6,0,28,53,"$12,812.00",0,98.60%,n/a,0
40237147,"$24,000","$24,000",10.49%,1.00%,"January 26, 2015","February 6, 2018","February 6, 2020",$0,MORTGAGE,"$7,583 / month",15.63%,7 years ,530xx,N/a,N/a,N/a,Actuary,N/a,680-684,0,10/2003,$0.00,11,0,16,n/a,"$26,263.00",0,94.10%,n/a,1
40237194,"$7,200","$7,200",7.49%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$3,417 / month",26.48%,8 years ,334xx,N/a,N/a,N/a,Medical Biller,N/a,670-674,0,10/1987,$0.00,10,0,30,74,"$9,747.00",1,27.80%,60,0
40237203,"$10,000","$10,000",12.99%,1.00%,"January 27, 2015","February 6, 2018","February 6, 2020",$0,RENT,"$2,500 / month",22.40%,1 year ,953xx,N/a,N/a,N/a,Teacher,N/a,680-684,0,01/2000,$0.00,5,0,10,n/a,"$5,287.00",1,77.70%,36,1
40237208,"$17,350","$17,350",19.24%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,MORTGAGE,"$6,500 / month",25.43%,10+ years ,935xx,N/a,N/a,N/a,Structures,N/a,690-694,0,01/2003,$0.00,10,0,25,52,"$21,229.00",0,58.80%,n/a,0
40237309,"$35,000","$35,000",12.39%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$7,542 / month",20.98%,1 year ,840xx,N/a,N/a,N/a,Business Relationship Manager,N/a,705-709,0,05/2003,$0.00,10,0,27,n/a,"$39,533.00",0,55.40%,n/a,0
40237365,"$15,000","$15,000",17.14%,1.00%,"January 27, 2015","February 7, 2020","February 7, 2020",$0,RENT,"$4,167 / month",39.99%,3 years ,114xx,N/a,N/a,N/a,Physical Therapist Assistant,N/a,715-719,0,10/1990,$0.00,9,0,43,31,"$9,877.00",0,89.00%,n/a,0
40237432,"$7,300","$7,300",16.49%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,RENT,"$2,833 / month",22.66%,2 years ,212xx,N/a,N/a,N/a,Banker,N/a,670-674,0,07/2011,$0.00,8,0,10,n/a,"$6,850.00",0,42.30%,n/a,0
40237442,"$9,250","$9,250",6.99%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$6,692 / month",5.53%,10+ years ,080xx,N/a,N/a,N/a,Project Management Business Analyst,N/a,715-719,0,10/1992,$0.00,14,0,27,73,"$11,172.00",0,27.50%,n/a,0
40237499,"$11,200","$11,200",15.59%,1.00%,"January 27, 2015","February 7, 2018","February 7, 2020",$0,MORTGAGE,"$3,500 / month",18.09%,6 years ,197xx,N/a,N/a,N/a,Mechanic,N/a,680-684,0,10/2007,$0.00,8,0,14,n/a,"$13,424.00",0,70.30%,n/a,0
40237603,"$15,000","$15,000",15.99%,1.00%,"January 27, 2015","February 8, 2020","February 8, 2020",$0,RENT,"$3,242 / month",14.90%,1 year ,600xx,N/a,N/a,N/a,Customer Service Representative II,N/a,680-684,0,11/2005,$0.00,9,0,17,n/a,"$16,934.00",0,53.40%,n/a,0
40237896,"$10,000","$10,000",11.99%,1.00%,"January 27, 2015","February 8, 2018","February 8, 2020",$0,RENT,"$3,439 / month",26.92%,2 years ,600xx,N/a,N/a,N/a,custodian,N/a,685-689,0,02/2005,$0.00,20,0,25,n/a,"$24,757.00",0,34.40%,n/a,1
40238159,"$12,000","$12,000",15.99%,1.00%,"January 27, 2015","February 9, 2020","February 9, 2020",$0,MORTGAGE,"$7,333 / month",15.97%,5 years ,553xx,N/a,N/a,N/a,Sales Development Consultant,N/a,660-664,0,09/1991,$0.00,24,2,44,8,"$7,355.00",1,47.50%,79,0
