Date,Series of Member Payment Dependent Notes,Maximum aggregate principal amount offered,Stated interest rate,Service Charge,Initial maturity,Final maturity,Home ownership,Gross income,Debt-to-income ratio,Length of employment,Location,Home town,Current & past employers,Current employer,Job title,Education,Credit Score Range,Accounts Now Delinquent,Earliest Credit Line,Delinquent Amount,Open Credit Lines,Delinquencies (Last 2 years),Total Credit Lines,Months Since Last Delinquency,Revolving Credit Balance,Public Records on File,Revolving Line Utilization,Months Since Last Record,Inquiries in the Last 6 Months,Months Since Last Major Derogatory
"February 6, 2015",40715658,"$19,500",13.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,783 / month",23.42%,3 years ,212xx,N/a,N/a,N/a,Manager,N/a,690-694,0,12/2002,$0.00,12,0,40,n/a,"$18,563.00",0,81.10%,n/a,0,n/a
"February 6, 2015",40715659,"$30,000",12.29%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,083 / month",32.57%,6 years ,370xx,N/a,N/a,N/a,Hydrowpower,N/a,705-709,0,06/1992,$0.00,17,0,30,n/a,"$27,756.00",0,50.50%,n/a,0,n/a
"February 6, 2015",40715661,"$10,000",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,667 / month",11.19%,10+ years ,773xx,N/a,N/a,N/a,Network Analyst Ld,N/a,675-679,0,02/1984,$0.00,8,0,15,41,"$6,847.00",0,62.80%,n/a,0,57
"February 6, 2015",40715683,"$8,925",13.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,083 / month",38.87%,3 years ,322xx,N/a,N/a,N/a,Professional Poker Player,N/a,670-674,0,05/2002,$0.00,13,7,35,7,"$3,764.00",0,44.30%,n/a,0,7
"February 6, 2015",40726243,"$6,400",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,250 / month",8.00%,10+ years ,851xx,N/a,N/a,N/a,Electronic Tech,N/a,700-704,0,05/1991,$0.00,7,0,26,24,"$8,248.00",0,39.70%,n/a,0,24
"February 6, 2015",40726310,"$20,000",16.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$4,167 / month",23.93%,n/a,327xx,N/a,N/a,N/a,n/a,N/a,670-674,0,07/1992,$0.00,17,1,28,23,"$17,092.00",0,71.50%,n/a,0,n/a
"February 6, 2015",40726376,"$25,000",9.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,667 / month",32.96%,1 year ,336xx,N/a,N/a,N/a,HVAC Service Tech,N/a,735-739,0,10/2000,$0.00,12,0,38,58,"$4,548.00",0,9.60%,n/a,0,58
"February 6, 2015",40726401,"$15,000",10.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,078 / month",12.31%,2 years ,940xx,N/a,N/a,N/a,Middle Office Associate,N/a,705-709,0,03/1992,$0.00,9,0,10,n/a,"$10,838.00",0,13.00%,n/a,1,n/a
"February 6, 2015",40726425,"$35,000",17.57%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,833 / month",20.55%,10+ years ,535xx,N/a,N/a,N/a,Pharmacist,N/a,675-679,0,09/1986,$0.00,14,0,23,33,"$49,145.00",0,101.30%,n/a,0,n/a
"February 6, 2015",40726441,"$6,000",16.55%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,750 / month",17.52%,< 1 year ,278xx,N/a,N/a,N/a,Physical Therapist,N/a,675-679,0,07/2009,$0.00,11,0,14,n/a,"$20,845.00",0,82.10%,n/a,3,n/a
"February 6, 2015",40737058,"$10,000",6.92%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,538 / month",18.61%,4 years ,945xx,N/a,N/a,N/a,Financial Analyst,N/a,750-754,0,11/1988,$0.00,12,0,25,n/a,"$9,542.00",0,31.50%,n/a,0,n/a
"February 6, 2015",40737152,"$8,400",7.89%,1.00%,Three years after issuance,Five years after issuance,OWN,"$5,583 / month",18.50%,7 years ,972xx,N/a,N/a,N/a,Assistant Manager,N/a,690-694,0,03/2004,$0.00,16,0,22,n/a,"$15,000.00",1,67.30%,112,0,n/a
"February 6, 2015",40737155,"$7,475",16.55%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",2.95%,10+ years ,100xx,N/a,N/a,N/a,Director of Operations,N/a,690-694,0,11/1997,$0.00,3,0,6,27,"$2,741.00",0,92.80%,n/a,1,27
"February 6, 2015",40737157,"$17,500",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,417 / month",9.83%,2 years ,752xx,N/a,N/a,N/a,Teacher,N/a,670-674,0,01/1982,$0.00,7,0,12,26,"$17,646.00",0,72.90%,n/a,1,n/a
"February 6, 2015",40737162,"$25,375",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,043 / month",17.73%,10+ years ,949xx,N/a,N/a,N/a,Letter Carrier,N/a,670-674,0,11/1999,$0.00,5,0,13,43,"$17,959.00",0,91.60%,n/a,0,43
"February 6, 2015",40737164,"$35,000",19.52%,1.00%,Three years after issuance,Five years after issuance,RENT,"$9,167 / month",15.76%,2 years ,601xx,N/a,N/a,N/a,Sr. Systems Analyst,N/a,710-714,0,04/2007,$0.00,15,0,21,n/a,"$29,631.00",0,36.30%,n/a,5,n/a
"February 6, 2015",40737167,"$11,400",18.84%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,500 / month",19.78%,5 years ,104xx,N/a,N/a,N/a,Engineer ,N/a,675-679,0,09/2011,$0.00,5,0,6,n/a,"$4,578.00",0,70.40%,n/a,1,n/a
"February 6, 2015",40737173,"$15,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$15,000 / month",4.59%,10+ years ,113xx,N/a,N/a,N/a,Executive,N/a,700-704,0,01/1996,$0.00,13,0,26,n/a,"$15,687.00",1,39.80%,112,1,n/a
"February 6, 2015",40737176,"$35,000",18.25%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,167 / month",32.92%,10+ years ,995xx,N/a,N/a,N/a,Engineering Technician,N/a,660-664,0,07/1996,$0.00,21,1,34,6,"$35,030.00",0,56.10%,n/a,2,n/a
"February 6, 2015",40737177,"$28,500",23.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,250 / month",28.34%,8 years ,376xx,N/a,N/a,N/a,operator,N/a,675-679,0,04/2001,$0.00,13,0,45,n/a,"$18,539.00",0,103.60%,n/a,1,n/a
"February 6, 2015",40737186,"$16,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$5,250 / month",17.31%,9 years ,170xx,N/a,N/a,N/a,School Psychologist,N/a,710-714,0,08/1991,$0.00,11,1,25,15,"$18,631.00",0,38.60%,n/a,0,n/a
"February 6, 2015",40737190,"$15,000",13.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,500 / month",14.60%,10+ years ,071xx,N/a,N/a,N/a,Public Safety,N/a,670-674,0,12/2000,$0.00,11,0,30,60,"$8,804.00",1,46.00%,46,1,43
"February 6, 2015",40737193,"$32,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,747 / month",22.82%,10+ years ,827xx,N/a,N/a,N/a,Director Infection Prevention & Prof. De,N/a,735-739,0,04/1977,$0.00,12,1,28,7,"$30,177.00",0,41.30%,n/a,0,n/a
"February 6, 2015",40737195,"$25,000",13.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$10,000 / month",4.67%,< 1 year ,662xx,N/a,N/a,N/a,Partner,N/a,660-664,1,02/1989,$79.00,7,2,12,1,"$17,710.00",0,13.90%,n/a,1,n/a
"February 6, 2015",40737209,"$10,500",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",13.55%,4 years ,913xx,N/a,N/a,N/a,Managing Member,N/a,770-774,0,10/2000,$0.00,8,0,10,n/a,"$214,684.00",0,63.00%,n/a,1,n/a
"February 6, 2015",40737212,"$15,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,000 / month",4.34%,3 years ,956xx,N/a,N/a,N/a,School Admin,N/a,775-779,0,07/1994,$0.00,10,0,22,n/a,"$5,005.00",0,13.20%,n/a,1,n/a
"February 6, 2015",40737251,"$20,000",9.17%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,250 / month",19.39%,10+ years ,941xx,N/a,N/a,N/a,Court Administrative Secretary,N/a,705-709,0,01/2000,$0.00,16,0,43,n/a,"$46,845.00",0,60.10%,n/a,0,n/a
"February 6, 2015",40737288,"$8,000",6.68%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,442 / month",16.89%,10+ years ,328xx,N/a,N/a,N/a,Information Assurance Engineer,N/a,670-674,0,09/2003,$0.00,13,1,26,5,"$9,761.00",0,48.80%,n/a,0,5
"February 6, 2015",40746517,"$25,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",13.88%,10+ years ,953xx,N/a,N/a,N/a,Manufacturing Engineer,N/a,700-704,0,04/1991,$0.00,11,0,26,37,"$51,163.00",0,76.90%,n/a,1,37
"February 6, 2015",40746520,"$18,950",16.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",6.70%,n/a,337xx,N/a,N/a,N/a,n/a,N/a,685-689,0,04/2000,$0.00,5,0,10,64,"$1,855.00",0,19.70%,n/a,0,64
"February 6, 2015",40746523,"$25,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$7,500 / month",7.08%,6 years ,080xx,N/a,N/a,N/a,Registered Nurse,N/a,745-749,0,04/2006,$0.00,15,0,29,n/a,"$18,543.00",0,19.90%,n/a,1,n/a
"February 6, 2015",40746529,"$25,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$17,083 / month",14.09%,4 years ,100xx,N/a,N/a,N/a,Vice President ,N/a,670-674,0,08/1982,$0.00,10,4,16,5,"$28,538.00",0,62.90%,n/a,1,42
"February 6, 2015",40746550,"$23,000",12.69%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,000 / month",4.24%,5 years ,967xx,N/a,N/a,N/a,Longshoreman,N/a,670-674,0,05/2005,$0.00,3,0,16,29,"$4,404.00",0,88.10%,n/a,0,58
"February 6, 2015",40746561,"$35,000",13.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$18,333 / month",3.75%,10+ years ,553xx,N/a,N/a,N/a,Principal ,N/a,695-699,0,11/1996,$0.00,9,0,21,41,"$17,986.00",0,51.40%,n/a,0,43
"February 6, 2015",40756145,"$4,800",6.68%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,333 / month",9.53%,10+ years ,945xx,N/a,N/a,N/a,firefighter engineer,N/a,750-754,0,08/1987,$0.00,15,1,44,16,"$9,350.00",0,11.80%,n/a,1,16
"February 6, 2015",40756259,"$18,575",18.84%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",1.92%,5 years ,551xx,N/a,N/a,N/a,Harvester,N/a,685-689,0,06/2011,$0.00,3,0,5,n/a,"$2,945.00",0,98.20%,n/a,0,n/a
"February 6, 2015",40756664,"$10,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,375 / month",17.04%,5 years ,493xx,N/a,N/a,N/a,mgr,N/a,660-664,0,05/1992,$0.00,16,5,53,15,"$5,121.00",0,34.00%,n/a,0,22
"February 6, 2015",40756677,"$15,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",17.93%,1 year ,662xx,N/a,N/a,N/a,Manager,N/a,695-699,0,04/1998,$0.00,21,0,52,n/a,"$12,937.00",0,85.70%,n/a,0,n/a
"February 6, 2015",40756683,"$12,000",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$6,083 / month",19.19%,5 years ,113xx,N/a,N/a,N/a,Assistant District Attorney ,N/a,695-699,0,11/1999,$0.00,10,1,38,20,"$9,269.00",0,62.20%,n/a,0,20
"February 6, 2015",40756695,"$15,000",12.29%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,583 / month",5.63%,n/a,481xx,N/a,N/a,N/a,n/a,N/a,680-684,0,08/1977,$0.00,7,0,11,34,"$7,759.00",2,69.30%,50,0,n/a
"February 6, 2015",40756720,"$15,000",13.33%,1.00%,Five years after issuance,Five years after issuance,RENT,"$7,083 / month",11.56%,10+ years ,064xx,N/a,N/a,N/a,Principal,N/a,690-694,0,03/2001,$0.00,11,0,16,n/a,"$7,675.00",0,40.00%,n/a,1,n/a
"February 6, 2015",40756735,"$9,625",14.65%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,833 / month",31.63%,5 years ,930xx,N/a,N/a,N/a,Co-Owner,N/a,690-694,0,01/1988,$0.00,8,1,19,18,"$7,134.00",1,52.80%,112,0,18
"February 6, 2015",40756747,"$34,000",12.69%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$7,750 / month",18.89%,9 years ,972xx,N/a,N/a,N/a,Director of Development ,N/a,725-729,0,03/1996,$0.00,16,0,34,n/a,"$34,063.00",0,58.80%,n/a,0,n/a
"February 6, 2015",40756760,"$8,000",6.39%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,750 / month",14.73%,3 years ,815xx,N/a,N/a,N/a,contractor,N/a,670-674,0,05/1992,$0.00,8,0,26,26,"$14,997.00",0,53.40%,n/a,0,29
"February 6, 2015",40756761,"$24,000",5.93%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,750 / month",16.93%,2 years ,740xx,N/a,N/a,N/a,Attorney,N/a,700-704,0,09/1996,$0.00,16,0,27,n/a,"$49,732.00",0,40.60%,n/a,1,n/a
"February 6, 2015",40756788,"$4,000",13.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,292 / month",8.95%,2 years ,117xx,N/a,N/a,N/a,Production Manager,N/a,690-694,0,06/2006,$0.00,4,0,8,81,"$3,530.00",0,41.50%,n/a,1,n/a
"February 6, 2015",40756790,"$10,000",13.33%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,200 / month",30.41%,4 years ,071xx,N/a,N/a,N/a,waiter,N/a,675-679,0,10/2010,$0.00,8,0,9,n/a,"$8,822.00",0,53.50%,n/a,0,n/a
"February 6, 2015",40756791,"$15,000",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,417 / month",18.82%,10+ years ,176xx,N/a,N/a,N/a,Regional Director of Facilities,N/a,680-684,0,04/2003,$0.00,7,0,25,n/a,"$24,305.00",0,52.80%,n/a,0,n/a
"February 6, 2015",40756796,"$6,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,250 / month",23.16%,1 year ,606xx,N/a,N/a,N/a,floral designer,N/a,685-689,0,09/2007,$0.00,20,0,25,n/a,"$10,099.00",0,34.20%,n/a,2,n/a
"February 6, 2015",40766512,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,667 / month",8.79%,8 years ,956xx,N/a,N/a,N/a,Correctional Officer,N/a,665-669,0,11/1996,$0.00,16,0,28,37,"$13,367.00",1,46.10%,46,0,37
"February 6, 2015",40766515,"$4,000",9.99%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,750 / month",8.67%,< 1 year ,194xx,N/a,N/a,N/a,Relationship Manager,N/a,675-679,0,09/2004,$0.00,11,0,24,41,"$3,963.00",0,74.80%,n/a,0,41
"February 6, 2015",40766516,"$15,300",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,833 / month",23.95%,1 year ,761xx,N/a,N/a,N/a,Specialist,N/a,720-724,0,08/1997,$0.00,20,0,53,34,"$16,034.00",0,44.80%,n/a,0,62
"February 6, 2015",40766520,"$15,425",17.57%,1.00%,Three years after issuance,Five years after issuance,RENT,"$8,833 / month",3.50%,10+ years ,201xx,N/a,N/a,N/a,Banquets Captain,N/a,670-674,0,04/1996,$0.00,13,1,24,4,"$7,809.00",0,33.90%,n/a,0,60
"February 6, 2015",40766523,"$7,850",10.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,667 / month",28.61%,10+ years ,105xx,N/a,N/a,N/a,Social Services-Fair Hearing,N/a,705-709,0,04/1988,$0.00,23,0,43,30,"$44,611.00",0,41.40%,n/a,1,n/a
"February 6, 2015",40766532,"$20,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$12,500 / month",4.04%,10+ years ,916xx,N/a,N/a,N/a,Contractor,N/a,685-689,0,08/2000,$0.00,6,4,11,6,"$6,572.00",1,57.60%,112,0,n/a
"February 6, 2015",40766537,"$10,250",22.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,275 / month",3.10%,n/a,112xx,N/a,N/a,N/a,n/a,N/a,670-674,0,03/2004,$0.00,3,3,17,17,$617.00,0,11.20%,n/a,0,31
"February 6, 2015",40766543,"$24,000",9.99%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$8,750 / month",19.99%,10+ years ,330xx,N/a,N/a,N/a,Registered Physical Therapist,N/a,685-689,0,06/1980,$0.00,14,1,33,21,"$39,237.00",0,65.30%,n/a,0,n/a
"February 6, 2015",40766545,"$15,000",5.93%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,500 / month",13.14%,4 years ,786xx,N/a,N/a,N/a,Engineer,N/a,805-809,0,08/1998,$0.00,14,0,30,n/a,"$19,580.00",0,17.10%,n/a,0,n/a
"February 6, 2015",40766546,"$12,000",6.92%,1.00%,Three years after issuance,Five years after issuance,OWN,"$6,833 / month",7.13%,5 years ,550xx,N/a,N/a,N/a,Regional Manager,N/a,710-714,0,08/1994,$0.00,5,0,9,n/a,"$4,346.00",1,52.30%,96,0,n/a
"February 6, 2015",40776497,"$12,000",15.61%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,667 / month",17.14%,8 years ,029xx,N/a,N/a,N/a,SUBSTITUTE TEACHER,N/a,675-679,0,10/1997,$0.00,17,0,29,n/a,"$37,097.00",0,78.60%,n/a,1,n/a
"February 6, 2015",40776581,"$17,000",7.89%,1.00%,Three years after issuance,Five years after issuance,RENT,"$17,917 / month",15.50%,10+ years ,333xx,N/a,N/a,N/a,Vice President,N/a,725-729,0,04/1987,$0.00,11,0,24,n/a,"$21,215.00",0,76.90%,n/a,0,n/a
"February 6, 2015",40776595,"$6,000",11.53%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,833 / month",11.77%,3 years ,606xx,N/a,N/a,N/a,Representative,N/a,660-664,0,03/1993,$0.00,6,0,11,n/a,"$3,576.00",1,18.00%,90,4,110
"February 6, 2015",40776625,"$10,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,333 / month",22.37%,10+ years ,800xx,N/a,N/a,N/a,Driver,N/a,720-724,0,06/2002,$0.00,9,0,12,34,"$3,590.00",0,30.20%,n/a,0,n/a
"February 6, 2015",40776629,"$25,000",10.99%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$10,417 / month",24.08%,5 years ,730xx,N/a,N/a,N/a,Financial Rep,N/a,720-724,0,12/1998,$0.00,22,0,48,n/a,"$35,133.00",0,39.10%,n/a,2,n/a
"February 6, 2015",40776636,"$11,975",23.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,433 / month",31.90%,7 years ,342xx,N/a,N/a,N/a,Recruting Manager,N/a,660-664,0,08/2000,$0.00,15,1,39,12,"$7,496.00",1,66.30%,76,0,n/a
"February 6, 2015",40776647,"$26,375",18.84%,1.00%,Five years after issuance,Five years after issuance,RENT,"$5,000 / month",34.04%,6 years ,853xx,N/a,N/a,N/a,RN,N/a,670-674,0,07/1982,$0.00,21,2,39,12,"$17,406.00",1,64.20%,34,1,16
"February 6, 2015",40776656,"$16,800",6.92%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$7,125 / month",6.64%,10+ years ,068xx,N/a,N/a,N/a,Sr. data Center Analyst,N/a,685-689,0,04/1984,$0.00,10,0,32,24,"$13,487.00",0,56.70%,n/a,0,62
"February 6, 2015",40776658,"$18,000",13.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$4,000 / month",32.55%,2 years ,329xx,N/a,N/a,N/a,Poker Dealer,N/a,675-679,0,05/1997,$0.00,15,0,32,63,"$17,659.00",1,59.30%,63,0,n/a
"February 6, 2015",40786410,"$1,325",16.55%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,750 / month",14.85%,n/a,482xx,N/a,N/a,N/a,n/a,N/a,695-699,0,10/2001,$0.00,6,0,9,63,"$1,923.00",0,13.40%,n/a,2,63
"February 6, 2015",40786440,"$28,000",6.39%,1.00%,Three years after issuance,Five years after issuance,RENT,"$13,333 / month",12.38%,6 years ,089xx,N/a,N/a,N/a,Senior Medical Science Liaison,N/a,740-744,0,08/2002,$0.00,19,0,33,25,"$17,811.00",0,25.40%,n/a,0,25
"February 6, 2015",40786449,"$15,000",9.17%,1.00%,Three years after issuance,Five years after issuance,RENT,"$5,417 / month",19.26%,7 years ,104xx,N/a,N/a,N/a,nurse ,N/a,680-684,0,11/2000,$0.00,11,0,22,59,"$22,875.00",0,69.30%,n/a,1,59
"February 6, 2015",40786466,"$15,000",13.99%,1.00%,Five years after issuance,Five years after issuance,RENT,"$2,750 / month",35.42%,4 years ,336xx,N/a,N/a,N/a,subcontracted drive limo,N/a,660-664,0,06/2001,$0.00,4,0,14,28,"$23,540.00",0,74.70%,n/a,0,28
"February 6, 2015",40786484,"$25,000",8.18%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",19.82%,10+ years ,070xx,N/a,N/a,N/a,Owner/consultant,N/a,700-704,0,05/1995,$0.00,16,0,25,42,"$20,020.00",0,47.70%,n/a,0,43
"February 6, 2015",40796671,"$5,000",12.69%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,125 / month",12.83%,1 year ,112xx,N/a,N/a,N/a,Paralegal,N/a,665-669,0,02/2006,$0.00,6,0,6,n/a,"$6,369.00",0,92.30%,n/a,0,n/a
"February 6, 2015",40796684,"$13,375",20.49%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,333 / month",26.91%,10+ years ,773xx,N/a,N/a,N/a,MECANIC,N/a,665-669,0,12/2003,$0.00,16,0,17,n/a,"$14,356.00",0,73.60%,n/a,0,n/a
"February 6, 2015",40796694,"$21,000",13.33%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$6,250 / month",21.46%,10+ years ,402xx,N/a,N/a,N/a,Account Manager,N/a,695-699,0,11/1985,$0.00,12,0,47,n/a,"$3,108.00",1,8.60%,71,1,n/a
"February 6, 2015",40796704,"$8,500",8.18%,1.00%,Three years after issuance,Five years after issuance,RENT,"$3,333 / month",17.43%,5 years ,087xx,N/a,N/a,N/a,Retail Manager,N/a,745-749,0,09/2007,$0.00,8,0,13,n/a,"$5,727.00",0,21.10%,n/a,0,n/a
"February 6, 2015",40796710,"$7,950",21.67%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$2,217 / month",27.57%,6 years ,349xx,N/a,N/a,N/a,Hsk manager,N/a,670-674,0,11/2008,$0.00,8,0,10,n/a,"$12,870.00",0,84.10%,n/a,2,n/a
"February 6, 2015",40796715,"$9,600",19.52%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$3,365 / month",11.03%,n/a,496xx,N/a,N/a,N/a,n/a,N/a,675-679,0,10/1993,$0.00,10,0,28,35,"$7,080.00",1,67.40%,69,1,n/a
"February 6, 2015",40796732,"$15,000",13.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$4,167 / month",4.54%,3 years ,750xx,N/a,N/a,N/a,Driver,N/a,710-714,0,12/1997,$0.00,4,0,5,n/a,"$5,120.00",0,56.90%,n/a,1,n/a
"February 6, 2015",40796743,"$6,000",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$9,167 / month",7.66%,10+ years ,201xx,N/a,N/a,N/a,Senior Consultant,N/a,670-674,0,05/2003,$0.00,10,0,16,34,"$10,348.00",0,75.50%,n/a,0,75
"February 6, 2015",40806372,"$31,100",25.89%,1.00%,Five years after issuance,Five years after issuance,RENT,"$6,833 / month",19.45%,10+ years ,926xx,N/a,N/a,N/a,Designer,N/a,680-684,0,08/1994,$0.00,10,0,21,n/a,"$22,922.00",0,82.20%,n/a,1,n/a
"February 6, 2015",40806671,"$6,400",9.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$2,833 / month",16.55%,7 years ,551xx,N/a,N/a,N/a,Medical Secretary,N/a,660-664,0,09/1997,$0.00,24,0,51,n/a,"$6,111.00",1,91.20%,63,0,n/a
"February 6, 2015",40806698,"$19,200",12.29%,1.00%,Five years after issuance,Five years after issuance,RENT,"$3,208 / month",18.80%,1 year ,068xx,N/a,N/a,N/a,assistant manager,N/a,690-694,0,03/2007,$0.00,10,0,15,n/a,"$19,801.00",0,56.10%,n/a,0,n/a
"February 6, 2015",40806717,"$5,000",7.89%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$5,083 / month",11.41%,5 years ,294xx,N/a,N/a,N/a,Trade Support,N/a,725-729,0,12/2000,$0.00,13,1,33,12,"$36,056.00",0,54.60%,n/a,0,n/a
"February 6, 2015",40806721,"$10,000",6.39%,1.00%,Three years after issuance,Five years after issuance,OWN,"$3,042 / month",5.13%,n/a,996xx,N/a,N/a,N/a,n/a,N/a,735-739,0,05/2010,$0.00,7,0,9,n/a,"$3,253.00",0,11.50%,n/a,0,n/a
"February 6, 2015",40806726,"$19,650",17.86%,1.00%,Five years after issuance,Five years after issuance,MORTGAGE,"$6,491 / month",31.73%,10+ years ,553xx,N/a,N/a,N/a,hvac installer,N/a,665-669,0,04/2002,$0.00,16,0,41,n/a,"$48,840.00",0,88.60%,n/a,0,n/a
"February 6, 2015",40806749,"$4,000",13.99%,1.00%,Three years after issuance,Five years after issuance,RENT,"$1,667 / month",6.54%,< 1 year ,104xx,N/a,N/a,N/a,n/a,N/a,710-714,0,12/2000,$0.00,6,0,11,n/a,"$5,435.00",0,35.10%,n/a,0,n/a
"February 6, 2015",40806755,"$5,400",11.53%,1.00%,Three years after issuance,Five years after issuance,MORTGAGE,"$4,500 / month",13.71%,9 years ,726xx,N/a,N/a,N/a,Analyst Solutions,N/a,675-679,0,02/1988,$0.00,8,0,29,37,"$5,743.00",0,89.70%,n/a,1,37
